,CORN,COW.TO,CPER,GLD,USO,USO_mom_1m,USO_mom_3m,USO_mom_12m,GLD_mom_1m,GLD_mom_3m,GLD_mom_12m,CPER_mom_1m,CPER_mom_3m,CPER_mom_12m,CORN_mom_1m,CORN_mom_3m,CORN_mom_12m,COW.TO_mom_1m,COW.TO_mom_3m,COW.TO_mom_12m,CORN_ewma_1w_ewma_1m,CORN_ewma_1m,COW.TO_ewma_1w_ewma_1m,COW.TO_ewma_1m,CPER_ewma_1w_ewma_1m,CPER_ewma_1m,GLD_ewma_1w_ewma_1m,GLD_ewma_1m,USO_ewma_1w_ewma_1m,USO_ewma_1m,CORN_ewma_1w_1w,CORN,COW.TO_ewma_1w_1w,COW.TO,CPER_ewma_1w_1w,CPER,GLD_ewma_1w_1w,GLD,USO_ewma_1w_1w,USO,CORN_vol_1m,CORN_vol_3m,COW.TO_vol_1m,COW.TO_vol_3m,CPER_vol_1m,CPER_vol_3m,GLD_vol_1m,GLD_vol_3m,USO_vol_1m,USO_vol_3m,USD_Index,WTI_Oil,Copper_Spot,VIX,MOVE
2022-02-28,24.579999923706055,64.63815307617188,27.399999618530273,178.3800048828125,67.4800033569336,0.09085035064874525,0.4084742970538451,0.5512644449869792,0.06431979944343658,0.0778248029172961,0.13264333393242,0.01783059215735361,0.045402540084886756,0.08903019812015467,0.09683177559434641,0.16880642516169164,0.4208093068033254,0.10883358220924721,0.05673949807489409,0.10165938360401983,0.010705583328336208,0.005218235598286752,0.013781185911383132,0.004715178065034594,-0.0001724295009571126,0.00016517547888063728,0.002952397079544595,0.0024225430965771027,0.0090892688405184,0.005046756532904819,0.010705583328336208,0.010705583328336208,0.013781185911383132,0.013781185911383132,-0.0001724295009571126,-0.0001724295009571126,0.002952397079544595,0.002952397079544595,0.0090892688405184,0.0090892688405184,0.31429724415274235,0.2128716778803607,0.22259642430794155,0.2985617435956534,0.22805475894842434,0.2004142390969278,0.10789550003756533,0.1122456604603123,0.22279591779314234,0.2545979402370978,115.2317,96.13,9943.175,30.149999618530273,100.4000015258789
2022-03-01,25.6299991607666,64.40107727050781,27.81999969482422,181.6199951171875,71.81999969482422,0.15894785025162106,0.5267856780826994,0.6659707417767657,0.08689400648302192,0.09304279678830785,0.1291967125866038,0.05378788245501487,0.08333330857543331,0.12267953688221778,0.12659336970402646,0.21642143008965165,0.47979212542513383,0.10873482967566472,0.06334169338349227,0.09684177042979014,0.021376264127212496,0.008627271064348421,0.007964877964763691,0.00395309479289734,0.0049945370497426,0.0015436568127225833,0.008022736718960963,0.0038535315421422494,0.027497944303027128,0.010434805505190256,0.021376264127212496,0.021376264127212496,0.007964877964763691,0.007964877964763691,0.0049945370497426,0.0049945370497426,0.008022736718960963,0.008022736718960963,0.027497944303027128,0.027497944303027128,0.33945272428814427,0.22750220055673387,0.22263984968891984,0.29789852545139567,0.22074186944561378,0.1978660753935888,0.11756697719965985,0.11714269312401421,0.3044401918238984,0.27588877448042354,115.8062,103.66,10230.8939130435,33.31999969482422,118.26000213623047
2022-03-02,25.25,66.09857177734375,28.5,179.72999572753906,75.41999816894531,0.20710625354536982,0.5618139726457221,0.7242797273616608,0.06924861469001398,0.08769056979349021,0.11177775365636111,0.07547169811320753,0.08778622786583856,0.14919358374052916,0.11676246432473625,0.1865601120889957,0.48442090889141776,0.12419335845692658,0.06167604481290523,0.10387030510861317,0.009308728390578095,0.006495124323708498,0.014095975123286343,0.005989919760845916,0.01147731073667419,0.0036254023852512023,0.0018797112016568178,0.0025571795989519095,0.035040393618792055,0.014043031572929502,0.009308728390578095,0.009308728390578095,0.014095975123286343,0.014095975123286343,0.01147731073667419,0.01147731073667419,0.0018797112016568178,0.0018797112016568178,0.035040393618792055,0.035040393618792055,0.344625990130815,0.22990282525070946,0.23351259996885207,0.2973262864686451,0.23338802783248014,0.19966393294013757,0.12740105966503598,0.1187157506917931,0.3388382992834984,0.28653554873887394,115.7727,110.74,10230.8939130435,30.739999771118164,110.27999877929688
2022-03-03,25.530000686645508,67.45469665527344,29.200000762939453,180.8000030517578,74.52999877929688,0.1919078879619791,0.5527083079020183,0.6710762629855807,0.07471917995276423,0.08503869503521155,0.11936601206853803,0.07988164845703682,0.11963193436965458,0.14420063633095492,0.11533426681483272,0.1885475433295809,0.4877622910058286,0.11945230615033786,0.09220899689696993,0.12068331420725009,0.00990219762864296,0.006912761758350698,0.0162362183139214,0.0073105365730591525,0.01583868391730855,0.005528677648280847,0.0032376126007567663,0.0028659283080432504,0.019426737214720494,0.011693612739624762,0.00990219762864296,0.00990219762864296,0.0162362183139214,0.0162362183139214,0.01583868391730855,0.01583868391730855,0.0032376126007567663,0.0032376126007567663,0.019426737214720494,0.019426737214720494,0.3443290165756291,0.23012416614773748,0.22949284520125518,0.29922988266664685,0.23759586317340017,0.20455461303084316,0.12742497399989586,0.11822317614638374,0.3455274200814834,0.287857396082956,115.9592,107.69,10230.8939130435,30.479999542236328,115.18000030517578
2022-03-04,26.139999389648438,68.9720230102539,29.899999618530273,183.67999267578125,79.45999908447266,0.270953270996104,0.5731538650754144,0.7916573127017983,0.0878938442298478,0.10504145907143347,0.1374078049898666,0.09443630865760344,0.12872781717159554,0.16888192758830667,0.15971598615336036,0.21468396066962114,0.5304449359726064,0.13800665887963692,0.10285904247207878,0.14529873058504572,0.014565934162620966,0.008456456801280363,0.018322147560841634,0.008690851980479423,0.018549976918630414,0.007205394491280239,0.007468123694404852,0.00405349354201214,0.035000446509901674,0.016643999317864703,0.014565934162620966,0.014565934162620966,0.018322147560841634,0.018322147560841634,0.018549976918630414,0.018549976918630414,0.007468123694404852,0.007468123694404852,0.035000446509901674,0.035000446509901674,0.34135359883700106,0.23392730887018587,0.23694586593328557,0.30135440846821915,0.246851750455983,0.20746949477215068,0.13454578555469582,0.12150617465860634,0.3968441435701668,0.29784640414825525,116.661,115.77,10230.8939130435,31.979999542236328,131.82000732421875
2022-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.661,115.77,10230.8939130435,,
2022-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.661,115.77,10230.8939130435,,
2022-03-07,26.59000015258789,68.87718200683594,28.90999984741211,186.41000366210938,82.37000274658203,0.2969611860098933,0.5966273018599737,0.8610484832871694,0.1056346198923559,0.11749898921154833,0.14926021682720858,0.06325852444173585,0.09135523205751217,0.13106418041727497,0.18917707633147596,0.2321594182851805,0.5486313357272392,0.1454027808262801,0.08582572895580975,0.1312305191041998,0.015448964696104234,0.00925269034326131,0.011756410095668579,0.0077757686336469714,0.001329864392255684,0.003540325841118961,0.009933037557279992,0.005036163700286516,0.03554104645939936,0.018460203594276525,0.015448964696104234,0.015448964696104234,0.011756410095668579,0.011756410095668579,0.001329864392255684,0.001329864392255684,0.009933037557279992,0.009933037557279992,0.03554104645939936,0.03554104645939936,0.33828312024854595,0.23559803154032577,0.23313184370124393,0.3003293589368726,0.27774168020692114,0.21901865964988834,0.13797793985719645,0.12431244686642377,0.40595323541458067,0.30228338238892255,117.3406,119.26,10230.8939130435,36.45000076293945,140.02999877929688
2022-03-08,26.270000457763672,68.7823486328125,28.8700008392334,191.50999450683594,85.43000030517578,0.3161299566378668,0.6297215430996768,0.9491215317414479,0.1341347495831755,0.14745357405833892,0.17961187130924827,0.05173042028512809,0.07965598677438446,0.1543382876859789,0.16445040246663467,0.21789526330254105,0.5282140571035088,0.13861848808948252,0.08397550587413316,0.14511318062557987,0.0062877804882905544,0.007317483227752388,0.007378657572634044,0.006943712623912243,0.0004253862650801135,0.003092698947447144,0.01574169090828471,0.007065512237559939,0.03607716988499568,0.020159222970813965,0.0062877804882905544,0.0062877804882905544,0.007378657572634044,0.007378657572634044,0.0004253862650801135,0.0004253862650801135,0.01574169090828471,0.01574169090828471,0.03607716988499568,0.03607716988499568,0.3456620741090241,0.2375036080891047,0.2346856057987294,0.30037551873091756,0.27710596029752876,0.21848974100540378,0.1577895757167139,0.1343763104506356,0.41360461010659066,0.30756731779373625,117.6281,123.64,10230.8939130435,35.130001068115234,133.3699951171875
2022-03-09,25.829999923706055,69.19013214111328,27.850000381469727,185.82000732421875,75.47000122070312,0.16682128733174895,0.4792238444446919,0.7222729745846446,0.09235204666098396,0.12020739000757241,0.1364443371469264,0.0186539951000535,0.06014464774168338,0.09215687770469505,0.12060740905256662,0.19417480008772214,0.5034924019136546,0.1421414223644455,0.09326664755124381,0.14792997300958155,-0.001391200856942951,0.005129606248192172,0.006895307356167305,0.006851430287486933,-0.011493345169924384,-0.0004003471423147262,0.0005907352198591282,0.003722176928964301,-0.014810776083120147,0.007727778335344335,-0.001391200856942951,-0.001391200856942951,0.006895307356167305,0.006895307356167305,-0.011493345169924384,-0.011493345169924384,0.0005907352198591282,0.0005907352198591282,-0.014810776083120147,-0.014810776083120147,0.35136480325677744,0.24084665095835894,0.23435205171883586,0.3003897776293514,0.30616611964506946,0.2274301446188215,0.20042372477796366,0.1479299266687441,0.6106692510940481,0.3901832567944795,116.6057,108.81,10230.8939130435,32.45000076293945,110.9000015258789
2022-03-10,26.3799991607666,71.19111633300781,28.260000228881836,186.39999389648438,74.05999755859375,0.164099320999465,0.4234095578734238,0.8299974135090238,0.09242213305041269,0.1189818216326537,0.14665352298186174,0.03554412901476245,0.07821446837148671,0.12814375607134587,0.14945526291075528,0.22129623587403047,0.5674390540910701,0.1497933124987485,0.1246993416024802,0.17364123764866557,0.006170212961871289,0.0065990093710383176,0.01423689840684744,0.00885767121664337,-0.0027549908338548048,0.000974386037739737,0.0014342327458715031,0.0036675451897762966,-0.016101506917932846,0.005326801342353188,0.006170212961871289,0.006170212961871289,0.01423689840684744,0.01423689840684744,-0.0027549908338548048,-0.0027549908338548048,0.0014342327458715031,0.0014342327458715031,-0.016101506917932846,-0.016101506917932846,0.3533786913496607,0.2434503761987261,0.24120319167883078,0.30529704618049164,0.3095489399328277,0.22896137455826696,0.20041885469874776,0.14787458001287762,0.6118791632335264,0.3924516317347819,116.75,105.93,10230.8939130435,30.229999542236328,105.30999755859375
2022-03-11,26.59000015258789,71.11524200439453,28.0,185.08999633789062,76.4000015258789,0.19058755969938979,0.48522557475750094,0.8290639379602558,0.08106996717324022,0.10832333136461458,0.13385193647057037,-0.00920029111026388,0.06992739466454023,0.11023000643673453,0.14218210344990045,0.24485015883856054,0.5678066974031717,0.13828184379536657,0.12184302446459894,0.1717882548341898,0.006767013322851033,0.006722791614108519,0.009136004384151037,0.007955538955017445,-0.004903424259324497,4.941538792122528e-05,-0.001386472878804821,0.0026952334336004984,-0.00020231866171680166,0.00771491557038611,0.006767013322851033,0.006767013322851033,0.009136004384151037,0.009136004384151037,-0.004903424259324497,-0.004903424259324497,-0.001386472878804821,-0.001386472878804821,-0.00020231866171680166,-0.00020231866171680166,0.3523628597171918,0.24184662392300252,0.24254629163618965,0.3053589744396337,0.28609312072106785,0.2298588617305925,0.20422437647820935,0.14892238896140253,0.6173293808775454,0.39416463955251724,117.0294,109.31,10230.8939130435,30.75,99.02999877929688
2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0294,109.31,10230.8939130435,,
2022-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0294,109.31,10230.8939130435,,
2022-03-14,26.0,70.0815658569336,27.40999984741211,182.3000030517578,72.83999633789062,0.13883673202824887,0.430479162552557,0.7463437529780887,0.06883211574349923,0.10191006021244986,0.11840492669790059,-0.026287736452793586,0.05382543660940442,0.07490195480047479,0.1274935213419992,0.20817841296188733,0.5402844367688473,0.12190675015952457,0.10735210626985658,0.16613765130891878,-0.0028849239149170377,0.004094465250057452,0.0012455941019735319,0.005910923917072086,-0.010292760846548362,-0.0018706618310712604,-0.00594888589624934,0.0010798747640787805,-0.01566718764571268,0.00277747546274151,-0.0028849239149170377,-0.0028849239149170377,0.0012455941019735319,0.0012455941019735319,-0.010292760846548362,-0.010292760846548362,-0.00594888589624934,-0.00594888589624934,-0.01566718764571268,-0.01566718764571268,0.36229025948617716,0.24713091545809215,0.2522870747530786,0.3070706557106109,0.2948775284345205,0.23370169123764917,0.21305366890763855,0.15107206387956276,0.6458402951243833,0.4070009766519048,117.1594,103.22,10230.8939130435,31.770000457763672,105.08000183105469
2022-03-15,26.219999313354492,69.09530639648438,27.440000534057617,178.88999938964844,68.62999725341797,0.043961050860349404,0.3295234148295658,0.7432054639411299,0.029227328130777774,0.07667773675093481,0.10555591180248158,0.011053837551802115,0.05538463592529297,0.1060056882196041,0.11621964958862896,0.22408959943808915,0.5533175720942225,0.09778532817035179,0.09051494652672187,0.1904868943988176,0.000897221407420604,0.00449146950478822,-0.003860611466783605,0.00409420150603845,-0.006497001858144996,-0.0016011001992773514,-0.010201074058872514,-0.0007187911584846434,-0.02971075962091489,-0.0027293771767185706,0.000897221407420604,0.000897221407420604,-0.003860611466783605,-0.003860611466783605,-0.006497001858144996,-0.006497001858144996,-0.010201074058872514,-0.010201074058872514,-0.02971075962091489,-0.02971075962091489,0.35950989475313294,0.24684576761978103,0.2611520341849743,0.3087086576152055,0.2663725805447369,0.23368635921039974,0.21788274999672183,0.15630887147732475,0.6783746929312173,0.42618755355569116,117.2533,96.42,10230.8939130435,29.829999923706055,101.02999877929688
2022-03-16,25.34000015258789,67.70126342773438,28.309999465942383,180.00999450683594,68.27999877929688,0.028933064365370242,0.316367846256592,0.6472858268399886,0.030159029689844186,0.0704685453536098,0.10864075826889752,0.033588904592734004,0.08094688387378635,0.14015302267133123,0.07100593051607884,0.1747798104358942,0.5002960964059182,0.09409970889116459,0.05999409066440253,0.15325265050215853,-0.010589230780660501,0.0010320508991872217,-0.009298958851800604,0.0018878510398681707,0.006237165366584145,0.0014267725293880863,-0.00471378157112306,-8.428256186096165e-05,-0.021507102596992872,-0.002944869119666776,-0.010589230780660501,-0.010589230780660501,-0.009298958851800604,-0.009298958851800604,0.006237165366584145,0.006237165366584145,-0.00471378157112306,-0.00471378157112306,-0.021507102596992872,-0.021507102596992872,0.38396504068334986,0.25749725460333045,0.264793717636463,0.31145041575016286,0.28613701486991816,0.24134770111231765,0.21811006901805602,0.1550892591564493,0.6784911023314046,0.42665600532097964,116.8135,94.85,10230.8939130435,26.670000076293945,100.56999969482422
2022-03-17,26.1200008392334,69.64533233642578,28.59000015258789,180.88999938964844,73.68000030517578,0.14623524742359573,0.45096498771904847,0.8470795044508308,0.04512362766333444,0.07800951191790517,0.11812338209015416,0.034744879514308824,0.09288992046443645,0.15889744889221857,0.132697373987817,0.21431894752663183,0.5556878746252896,0.10936540316694421,0.0918535531293081,0.16613832950584295,0.0032009795578106133,0.0037365372024204626,0.0033724943393595593,0.004326719192760148,0.007454951077164876,0.00219620434474611,-0.0015129728562655372,0.0003678017231672634,0.012023978186751919,0.004512495323415803,0.0032009795578106133,0.0032009795578106133,0.0033724943393595593,0.0033724943393595593,0.007454951077164876,0.007454951077164876,-0.0015129728562655372,-0.0015129728562655372,0.012023978186751919,0.012023978186751919,0.3799353897947194,0.2632832534813596,0.2759280101745736,0.31625050610000144,0.2865128469084631,0.24189255013339075,0.214629333777929,0.15512419080297454,0.7163784798396704,0.44851147412948866,116.0544,102.97,10230.8939130435,25.670000076293945,91.76000213623047
2022-03-18,26.010000228881836,70.0815658569336,28.719999313354492,179.3000030517578,74.63999938964844,0.1746930801728801,0.4957915251954248,0.7972550345187401,0.025391755838432672,0.0730744328294557,0.10515284135214453,0.03869800034670279,0.09409521193731396,0.14513554229351677,0.11583015121404672,0.20976745250613194,0.5436201566787819,0.11211436250711282,0.12885398916435564,0.16392381790356314,0.0007302011904386808,0.0030140014981726755,0.004336210665519786,0.004502803204131065,0.006485639065699769,0.0024099144082027867,-0.003938599265106372,-0.00046471225919231067,0.012359086618241907,0.005286750610489084,0.0007302011904386808,0.0007302011904386808,0.004336210665519786,0.004336210665519786,0.006485639065699769,0.006485639065699769,-0.003938599265106372,-0.003938599265106372,0.012359086618241907,0.012359086618241907,0.3812063313762147,0.26360292581637107,0.2759124944456763,0.311084951471825,0.2866407799727392,0.2419382832091182,0.21573480315583646,0.15604290400179494,0.713205176486655,0.44610718666118077,116.1447,104.69,10230.8939130435,23.8700008392334,91.7699966430664
