Price,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume
2022-09-12,92.3825914107613,109.84188707837562,98.15180210136415,75.59067425248404,104.47605144401503,99.20572513793549,92.45652135354604,109.90734122406816,98.15180210136415,75.59988000247685,104.70301540339476,99.44317060524949,91.73571498691582,109.47721296180764,98.13395769195361,75.51704931833089,103.24136695087802,97.64407823146853,91.90205383300781,109.58007049560547,98.14288330078125,75.53545379638672,103.66806030273438,98.10070037841797,4034200,1061800,3726300,3139400,216600,14806900
2022-09-13,91.26441352164741,108.94420013196512,98.10717616673337,75.3053659678347,102.95083307969172,97.31532340248694,91.4399882960028,109.0377050120423,98.1160949662702,75.3329761983647,103.50462558559819,98.39295209941021,91.16276162843552,108.78523398847236,98.08932495117188,75.23173400513437,102.61492399247975,97.02308546607564,91.3845443725586,108.96289825439453,98.08932495117188,75.27775573730469,103.45014953613281,98.32902526855469,5100500,1753400,2966600,6543600,197200,22158900
2022-09-14,91.24594600783762,108.80392963163317,98.09825055895263,75.21333312988281,103.31397169236023,98.0276255373916,91.65255366309869,109.0844513810446,98.09825055895263,75.2777593448505,103.88591823594938,98.8221504709493,91.19974507905197,108.7758788834849,98.08932495117188,75.2041273786215,103.11424234896407,97.82671767335982,91.43077087402344,108.86003112792969,98.08932495117188,75.21333312988281,103.55908966064453,98.66690063476562,3866600,1518400,1533200,4744800,152400,13077800
2022-09-15,91.181241188148,108.65434421627063,98.1071769506255,75.16733967860783,103.31397514214527,98.49342023409794,91.29213608611487,108.73850361643471,98.1071769506255,75.18575118805815,103.50462399637432,98.80392699445838,91.0241453704547,108.54214119467358,98.09825134277344,75.13052368164062,103.03253518233093,98.24684727903465,91.1165542602539,108.5888900756836,98.09825134277344,75.13052368164062,103.17779541015625,98.60301208496094,4622600,761100,2024200,3592100,407400,10260200
2022-09-16,91.04260799703995,108.59822787478328,98.09824446097917,75.10288640605134,102.59677245875605,97.74454391298572,91.47693745656714,108.8787496583991,98.1160888671875,75.19492285437403,103.25950322716986,98.67605707320334,90.97792108074941,108.5514718661922,98.09824446097917,75.0936806546398,102.46059272131554,97.5070984256261,91.19046783447266,108.75718688964844,98.1160888671875,75.16731262207031,102.75110626220703,97.78107452392578,4718200,772000,3185700,4366200,151700,18903800
2022-09-19,90.8485592456084,108.41124209829144,98.11609575023358,75.05686242735466,102.4969130212473,97.68060802541464,91.1257929522336,108.61695716726963,98.11609575023358,75.10287713487021,103.10517469634605,98.4659986690236,90.78387232077533,108.39253683712967,98.09825134277344,75.03845092680442,102.33349871323978,97.53449256270883,90.93173217773438,108.52344512939453,98.09825134277344,75.08447265625,102.723876953125,98.0093765258789,3879000,1598100,2391000,4378200,241600,11084400
2022-09-20,90.28485380318482,108.15875799541683,98.1071700682051,75.04767608642578,101.47104225083159,96.52078911278616,90.59905246682557,108.36447303964093,98.1160888671875,75.16732278322608,102.16101461544066,97.5710144491428,90.1370009999713,108.09330385716062,98.1071700682051,75.0200658503897,101.29855435447202,96.25594743842204,90.36802673339844,108.2148666381836,98.1160888671875,75.04767608642578,101.89773559570312,97.0322036743164,4869100,1044700,2551700,15975300,214300,20133800
2022-09-21,90.52510507921934,108.26161294693848,98.12501447441342,75.04766443494053,102.23365157205966,97.44315934600414,90.82081767895407,108.42992460331031,98.12501447441342,75.05687018616727,103.10519238885682,98.66691027236813,89.9152009267922,107.70057647035436,98.09824446097917,74.84518003953673,101.42566039003759,96.77649494080275,90.72840881347656,108.27096557617188,98.1160888671875,74.98323822021484,103.03256225585938,98.65777587890625,5414900,1083400,2431200,4475800,197100,23132900
2022-09-22,89.78585716393593,107.68189566031731,98.13396453857422,74.90039715781,101.37115213780928,96.61209788327706,89.84130109171528,107.72864454606945,98.14289014802458,74.9096029086256,101.38930620085824,96.76734771403599,89.25911164864463,107.2891636429907,98.12503892912386,74.80836071544542,100.53591978340786,95.64406132972162,89.36076354980469,107.39202117919922,98.13396453857422,74.84517669677734,100.73564910888672,96.13720703125,6662400,2502900,3530000,6605100,249000,29030600
2022-09-23,89.32379636107284,107.35458633068943,98.13395769195361,74.8451721178863,100.80831520854235,96.20113876372368,89.6102660253308,107.39198970871054,98.14288330078125,74.8635765964611,101.68893649819545,97.19657854495794,88.97263272065739,107.01796306246435,98.12503208312599,74.73472418064753,100.28175714906456,95.48880941673961,89.47164916992188,107.2143325805664,98.14288330078125,74.75313568115234,101.07159423828125,96.5299072265625,7630600,1972500,5856100,10192800,1122500,23042200
2022-09-26,88.98187381954618,106.90577221787737,98.14288330078125,74.71633871569344,100.54502885737527,96.21940829180171,88.99111682313453,106.96187372430549,98.14288330078125,74.73474319895176,100.60857848569229,96.26507328824296,87.8544670935297,106.15771884032904,98.12503208312599,74.55067027864142,98.79286690361779,94.2650662851203,87.98384094238281,106.27928161621094,98.14288330078125,74.58748626708984,99.21047973632812,94.6851577758789,8015500,2201900,3709500,6145800,395500,25104600
2022-09-27,88.01156135794771,106.41953860863323,98.16073455868008,74.65191249139164,98.61129776815325,93.7993364102044,88.11321324459745,106.48499274610568,98.16073455868008,74.6611182439867,98.70208196129052,94.0459163129452,87.3369701651041,105.94266152160512,98.13396453857422,74.55987603123647,97.27674865722656,92.14636618906214,87.38317108154297,105.98941040039062,98.13396453857422,74.58748626708984,97.27674865722656,92.19202423095703,8668400,2380800,5468100,15088300,422300,34609500
2022-09-28,88.62147454519557,106.98994058797959,98.17855075665005,74.82677623759417,99.00165057243453,94.18288829358808,89.45316861242445,107.51358088469904,98.17855075665005,74.90960693359375,100.14554357929445,95.38837056951319,88.27031091106225,106.70942587963357,98.16070635112233,74.76235002228424,98.5931114187947,93.58928503387236,89.35151672363281,107.43877410888672,98.16963195800781,74.90960693359375,100.1183090209961,95.2787857055664,8471700,3989400,3140700,7793400,326600,39283100
2022-09-29,88.69539963764267,106.94318430472997,98.18748552509419,74.78074700953637,99.05614934141636,93.97282725314108,89.24985996878311,107.25174974916587,98.1964111328125,74.83596746800269,99.95492466625063,95.18744368135008,88.6122267102815,106.85902490427195,98.16964111790146,74.72552655107005,98.96536514444959,93.88150422889608,88.93566131591797,107.11149597167969,98.1964111328125,74.80835723876953,99.63717651367188,94.78561401367188,6056500,1488200,4125100,4734800,284500,19127100
2022-09-30,89.32378224029053,107.27980677883666,98.18749084155583,74.81757423104779,100.00938487941629,95.2239709478887,89.52707893902644,107.42006055519877,98.19641644975742,74.8727946978114,100.30897198929907,95.76278865622932,88.39967941744628,106.67201425672458,98.16072082519531,74.7163320273604,98.52957569040667,93.36095888625442,88.70462799072266,106.85902404785156,98.16072082519531,74.74394226074219,98.91087341308594,93.5618667602539,8847200,2719800,3135700,8447100,261400,26485700
2022-10-03,89.55369990218762,107.49764044785616,98.19735828238782,74.89875623412887,100.19263956005763,95.0668283653209,90.41479344217433,108.14374508409978,98.20630022874397,75.02778726677947,101.0028466292359,95.82663234004548,89.34073824644564,107.33844862121703,98.18842315673828,74.86189826054952,99.7829867975782,94.4260340397305,89.75740051269531,107.59127807617188,98.18842315673828,74.90797424316406,100.27457427978516,95.04852294921875,10579900,2479400,4198900,8906600,654000,27192200
2022-10-04,90.11849807554668,107.90027525007106,98.20629853231394,74.95406681876207,100.75704702990096,95.34147537166868,90.46107902313672,108.16246343436048,98.21524047851562,75.02779683788778,101.04835733178076,95.79918768071737,89.77591006384934,107.68490230206636,98.19735658611226,74.91720180919923,100.10159711432505,94.56336584311303,89.94257354736328,107.79727172851562,98.21524047851562,74.93563079833984,100.11070251464844,94.78306579589844,7361400,2078200,3856700,6219800,347300,13788700
2022-10-05,89.40553359383384,107.42271921618749,98.21525544013146,74.85268994875497,99.40976082902334,94.04156961048865,89.43330965988618,107.4695344546941,98.22419738769531,74.88955495839093,99.50989942491798,94.14225988827825,88.86851316724062,107.09498397027103,98.2063134925676,74.79739594994183,98.62686286769478,92.98882995299685,89.09072875976562,107.26353454589844,98.22419738769531,74.86190795898438,99.12755584716797,93.87679290771484,8603700,2134100,3365300,7175900,193600,20522100
2022-10-06,88.94258702947137,107.15116824605023,98.24205809597656,74.86191091641865,99.2094713855034,93.91339825996259,89.06295941025093,107.2260812027615,98.24205809597656,74.8711218957303,99.29139915971642,94.1422543902198,88.47963372273607,106.87961413604143,98.23311614990234,74.76974487304688,98.3082241968438,92.94305050259518,88.60000610351562,106.89834594726562,98.23311614990234,74.76974487304688,98.6905746459961,93.35499572753906,11298400,2680200,2595700,5100100,157500,13965700
2022-10-07,88.13704937238529,106.57997423910106,98.2420883178711,74.705236418319,97.74383339883364,92.28394614189834,88.45185421796286,106.72980015925133,98.2420883178711,74.72367244038391,98.45390202866157,93.02544477252296,88.02593804000736,106.49570251708636,98.2331463690461,74.6775894165039,97.49803613750093,91.97270514899876,88.16482543945312,106.5144271850586,98.2420883178711,74.6775894165039,97.93500518798828,92.44872283935547,5085300,1056700,2155400,4619000,212600,14814800
2022-10-10,88.03519558000612,106.48634155037185,98.25102233886719,74.68680550262008,97.59815980588154,92.00018072042297,88.09074771193086,106.49570745683894,98.25996428697066,74.69602351341494,97.59815980588154,92.00933692281892,87.3315046311654,106.04623681963277,98.24208039076372,74.61307547882524,96.27816134416084,90.44396155164239,87.64631652832031,106.28033447265625,98.25102233886719,74.64994049072266,96.79705810546875,91.01152038574219,3829100,765400,1411300,2934800,305000,15652600
2022-10-11,87.94262739799652,106.51443090644098,98.24208039076372,74.71445272628256,97.124816339086,91.30442268679087,88.35928261541929,106.7578944631447,98.25102233886719,74.76053574911211,97.95322758216629,92.366318284865,87.62781542545497,106.3365144060698,98.23313844266023,74.68680572509766,96.58770859093148,90.61785442449128,87.8685531616211,106.40206146240234,98.25102233886719,74.68680572509766,97.10660552978516,91.41427612304688,5498500,1552500,2710000,3836500,285400,33246700
2022-10-12,87.74818498710007,106.40203504236032,98.25102204118143,74.7052504073688,96.59679836911747,90.88334999549105,88.27595158450119,106.74850205071367,98.25996398925781,74.76976243411173,97.63459207894094,92.03678690675316,87.69263283919732,106.373944474349,98.24208009310505,74.69603942589377,96.5785875627626,90.8009651367542,88.15558624267578,106.66423034667969,98.25996398925781,74.76055145263672,97.46162414550781,91.86285400390625,5847400,1227500,1900400,8787600,641400,21447600
2022-10-13,87.01670492110757,105.66229714247172,98.25996398925781,74.46562179574502,95.76835930239112,90.0411607517601,88.18334214484918,106.49569123283847,98.25996398925781,74.63151083215696,97.4889120198803,91.89031529962227,87.00744387720613,105.66229714247172,98.24208009310505,74.45640378503269,95.76835930239112,90.02284834934855,87.78520202636719,106.17731475830078,98.25996398925781,74.53934478759766,96.84256744384766,90.98404693603516,6220100,1111700,3118600,5751300,299500,30292500
2022-10-14,88.25743857788831,106.53314162493592,98.25996398925781,74.62230023994258,97.51622974803307,91.71635771718466,88.2666996241203,106.54250753006937,98.26889911662627,74.64072923191733,97.51622974803307,91.71635771718466,87.24820352596322,105.83084876586716,98.25102204118143,74.48405819064243,95.99594721502453,89.94043243968719,87.29449462890625,105.90576171875,98.25996398925781,74.50248718261719,96.2235336303711,90.23336791992188,5886200,1389600,1946700,5506000,410300,18728200
2022-10-17,87.92410494690431,106.42078499956921,98.2688994143662,74.63151698604045,97.13388145527902,90.89250474340677,88.06299237351264,106.4956979564362,98.2688994143662,74.64072796623029,97.31595475884343,91.23121434244679,87.34078623207883,106.03686145369541,98.25102233886719,74.57621594848851,95.95954163787385,89.65668299316793,87.38707733154297,106.0743179321289,98.25102233886719,74.58543395996094,96.01416015625,89.79399108886719,3215200,929800,3058700,4013800,468600,18969900
2022-10-18,87.61851453633982,106.32715301247444,98.2688980102539,74.65915657588799,96.27818153328364,89.66584510080105,87.7759239830844,106.420790641476,98.27783995822962,74.66836755516321,96.59680119995495,90.13271364570242,87.10000924571234,105.97132002053806,98.25996288298603,74.5762085434377,95.38603952121613,88.67719174895875,87.60926055908203,106.24287414550781,98.2688980102539,74.6222915649414,96.5785903930664,90.00455474853516,4006600,774600,3319100,7012000,215300,16931500
2022-10-19,86.92411888807285,105.76531554580097,98.26889911662627,74.51170156768757,95.59539654896007,88.97011987286973,87.10004342246796,105.88705089617429,98.26889911662627,74.53934856994545,95.80477215443943,89.18066362156173,86.6278290251539,105.5967649518246,98.25996398925781,74.4748365542496,94.86711726682128,88.17369794974246,86.69264221191406,105.62486267089844,98.25996398925781,74.48405456542969,95.0947036743164,88.36593627929688,5762600,992700,2582900,4349100,1174600,25431600
2022-10-20,86.488948211769,105.45627694154948,98.28675871832705,74.43793523468642,94.68506607244383,87.8166594962218,86.71116384175208,105.63418623851558,98.28675871832705,74.48401823682809,95.0492057717904,88.1828306385582,85.9796967012791,105.11917586591028,98.26887482659481,74.40107727050781,93.8475426803306,86.72730226840778,86.04450988769531,105.18472290039062,98.27781677246094,74.40107727050781,93.92037200927734,86.85546112060547,5738400,1613500,2174900,5797300,3350100,25434900
